8221 |HD 241208                          |0.17      |     ~   |11.62    |11.09    |     ~   |     ~   |F0V              
8222 |HD 241338                          |3.7093    |     ~   |10.62    |10.24    |     ~   |     ~   |F0V              
8223 |HD 241534                          |      ~   |     ~   |12.4     |11.8     |     ~   |     ~   |F8V              
8224 |HD 241550                          |1.8714    |     ~   |11.50    |11.42    |     ~   |     ~   |A7V              
8225 |HD 33866                           |24.3110   |     ~   |8.50     |7.87     |     ~   |     ~   |G3V              
8226 |HD 241821                          |2.9926    |     ~   |11.46    |10.79    |     ~   |     ~   |F4V              
8227 |HD 241873                          |5.1083    |     ~   |9.97     |9.63     |     ~   |     ~   |F7V              
8228 |HD 241903                          |3.0009    |     ~   |10.74    |10.31    |     ~   |     ~   |F1V              
8229 |HD 32663                           |2.513     |     ~   |8.65     |8.64     |     ~   |     ~   |A0V              
8230 |HD 32816                           |4.091     |     ~   |8.19     |8.16     |     ~   |     ~   |A0V              
8231 |HD 33140                           |4.7503    |     ~   |9.65     |9.29     |     ~   |     ~   |F3V              
8232 |HD 33882                           |6.3191    |     ~   |9.59     |9.16     |     ~   |     ~   |F6V              
8233 |HD 34035                           |3.2385    |     ~   |9.24     |9.15     |     ~   |     ~   |A0V              
8234 |HD 33490                           |8.377     |     ~   |9.81     |9.19     |     ~   |     ~   |G3V              
8235 |HD 33189                           |2.9379    |     ~   |8.70     |8.71     |     ~   |     ~   |A0V              
8236 |HD 33344                           |6.9783    |     ~   |9.47     |8.82     |     ~   |     ~   |G1V              
8237 |HD 33723                           |0.929     |     ~   |9.91     |8.69     |     ~   |     ~   |G6V              
8238 |HD 33008                           |7.5689    |     ~   |7.84     |7.47     |     ~   |     ~   |F2V              
8239 |HD 33491                           |9.6992    |     ~   |9.10     |8.68     |     ~   |     ~   |F3V              
8240 |HD 290053                          |25.2462   |     ~   |     ~   |     ~   |9.480    |     ~   |K5V              
8241 |HD 32993                           |8.9145    |     ~   |8.77     |8.33     |     ~   |     ~   |F2V              
8242 |HD 33506                           |2.7792    |     ~   |10.01    |8.81     |     ~   |     ~   |F0V              
8243 |HD 33779                           |7.7443    |     ~   |7.63     |7.21     |     ~   |     ~   |F2V              
8244 |HD 32621                           |2.1842    |     ~   |9.63     |9.37     |     ~   |     ~   |A9V              
8245 |HD 32564                           |20.6313   |     ~   |9.31     |8.60     |     ~   |     ~   |G6V              
8246 |G 84-35                            |15.7767   |     ~   |12.05    |10.926   |10.680   |     ~   |K4V              
8247 |HD 33752                           |3.5094    |     ~   |8.93     |8.85     |     ~   |     ~   |A0V              
8248 |HD 33125                           |8.1634    |     ~   |9.23     |8.89     |     ~   |     ~   |F2V              
8249 |HD 33327                           |1.6088    |     ~   |9.49     |9.44     |     ~   |     ~   |A0V              
8250 |HD 33637                           |2.7079    |     ~   |9.87     |9.74     |     ~   |     ~   |A1V              
8251 |HD 33753                           |5.536     |     ~   |9.35     |8.99     |     ~   |     ~   |F0V              
8252 |HD 33819                           |2.9775    |     ~   |9.49     |9.45     |     ~   |     ~   |A0V              
8253 |HD 33947                           |7.4078    |     ~   |8.48     |8.15     |     ~   |     ~   |F0V              
8254 |HD 33430                           |18.6726   |     ~   |9.09     |8.43     |     ~   |     ~   |G5V              
8255 |HD 33157                           |2.5024    |     ~   |9.14     |8.85     |     ~   |     ~   |A9V              
8256 |HD 33346                           |2.8111    |     ~   |9.24     |9.10     |     ~   |     ~   |A3V              
8257 |HD 33608                           |26.8642   |     ~   |6.346    |5.892    |     ~   |     ~   |F5V              
8258 |HD 33917                           |2.6563    |     ~   |9.39     |9.24     |     ~   |     ~   |A0V              
8259 |HD 290013                          |2.1207    |     ~   |11.08    |10.40    |10.546   |10.05    |F7V              
8260 |HD 32565                           |      ~   |     ~   |9.76     |9.15     |     ~   |     ~   |G5V              
8261 |HD 32721                           |5.5888    |     ~   |8.55     |8.39     |     ~   |     ~   |A2V              
8262 |HD 32911                           |6.225     |     ~   |8.72     |8.32     |     ~   |     ~   |F2V              
8263 |HD 33022                           |9.0916    |     ~   |8.79     |8.33     |     ~   |     ~   |F5V              
8264 |HD 33766                           |2.14      |     ~   |9.29     |9.23     |     ~   |     ~   |A0V              
8265 |HD 33192                           |2.1985    |     ~   |8.82     |8.65     |     ~   |     ~   |A5V              
8266 |HD 32994                           |12.7695   |     ~   |7.82     |7.30     |     ~   |     ~   |F7V              
8267 |HD 33280                           |8.2509    |     ~   |9.98     |9.41     |     ~   |     ~   |G0V              
8268 |HD 33609                           |1.4439    |     ~   |9.92     |9.73     |     ~   |     ~   |A0V              
8269 |HD 33976                           |7.3466    |     ~   |9.31     |8.77     |     ~   |     ~   |F7V              
8270 |HD 32580                           |9.9424    |     ~   |8.91     |8.44     |     ~   |     ~   |F5V              
8271 |HD 33370                           |3.6175    |     ~   |9.15     |9.05     |     ~   |     ~   |A1V              
8272 |HD 33590                           |2.6285    |     ~   |9.06     |9.01     |     ~   |     ~   |A0V              
8273 |HD 32940                           |3.6551    |     ~   |9.07     |9.01     |     ~   |     ~   |A0V              
8274 |HD 33288                           |3.3631    |     ~   |8.85     |8.78     |     ~   |     ~   |A0V              
8275 |HD 33449                           |22.43     |     ~   |9.15     |8.47     |     ~   |     ~   |G6V              
8276 |HD 33507                           |17.42     |     ~   |7.91     |7.42     |     ~   |     ~   |F6V              
8277 |HD 33675                           |11.5922   |     ~   |9.01     |8.52     |     ~   |     ~   |F6V              
8278 |UCAC4 414-007646                   |      ~   |     ~   |16.625   |15.004   |14.649   |     ~   |M3V              
8279 |2MASS J05071157-0615098            |3.3335    |     ~   |     ~   |     ~   |     ~   |     ~   |M0V              
8280 |HD 32705                           |3.4256    |     ~   |9.33     |9.23     |     ~   |     ~   |A1V              
8281 |HD 32722                           |7.063     |     ~   |9.23     |8.75     |     ~   |     ~   |F8V              
8282 |HD 32755                           |2.7333    |     ~   |8.47     |8.44     |     ~   |     ~   |A0V              
8283 |HD 32842                           |8.4989    |     ~   |8.72     |8.23     |     ~   |     ~   |F6V              
8284 |HD 32818                           |3.7734    |     ~   |8.44     |8.32     |     ~   |     ~   |A2V              
8285 |HD 32870                           |3.9706    |     ~   |10.615   |10.064   |     ~   |     ~   |G1V              
8286 |HD 32646                           |17.9754   |     ~   |10.47    |9.67     |     ~   |     ~   |K0V              
8287 |HD 32980                           |5.5226    |     ~   |10.07    |9.59     |     ~   |     ~   |F5V              
8288 |HD 33725                           |34.9036   |     ~   |8.85     |8.04     |     ~   |     ~   |G9V              
8289 |HD 32912                           |6.7557    |     ~   |9.93     |9.51     |     ~   |     ~   |F5V              
8290 |HD 33009                           |3.4426    |     ~   |8.83     |8.49     |     ~   |     ~   |F0V              
8291 |HD 32926                           |3.7253    |     ~   |9.93     |9.62     |9.43     |     ~   |A7V              
8292 |HD 33304                           |3.1122    |     ~   |10.31    |10.13    |     ~   |     ~   |A9V              
8293 |HD 33548                           |6.4596    |     ~   |10.26    |9.57     |     ~   |     ~   |G3V              
8294 |HD 33663                           |3.8594    |     ~   |9.37     |9.20     |     ~   |     ~   |A0V              
8295 |HD 33929                           |3.46      |     ~   |9.72     |9.17     |     ~   |     ~   |G2V              
8296 |HD 34086                           |10.3472   |     ~   |7.78     |7.44     |     ~   |     ~   |F0V              
8297 |HD 33078                           |2.9004    |     ~   |10.714   |10.248   |10.273   |     ~   |F3V              
8298 |HD 32599                           |4.1082    |     ~   |9.40     |9.07     |     ~   |     ~   |F0V              
